city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage
bangalore,manual,2,maruti,maruti ertiga,2014,zdi,786000.0,2015,diesel,83007,1248,20.77,9,2.307777777777778,504649.26094808127,old,0
bangalore,manual,1,honda,honda jazz,2018,1.2 vx i vtec,745000.0,2018,petrol,34000,1199,18.7,6,3.1166666666666667,624483.4192037471,mid-age,0
bangalore,automatic,1,hyundai,hyundai grand i10,2014,at asta,490000.00000000006,2014,petrol,81634,1197,18.9,10,1.89,605200.0006153847,old,0
bangalore,automatic,2,honda,honda city,2017,i-vtec cvt zx,942000.0,2017,petrol,57284,1497,18.0,7,2.5714285714285716,624483.4192037471,mid-age,0
bangalore,automatic,2,ford,ford ecosport,2016,1.5 ti vct at titanium bsiv,675000.0,2016,petrol,70000,1499,15.63,8,1.95375,730169.9346405229,old,0
bangalore,manual,2,honda,honda brio,2013,s mt,330000.0,2013,petrol,70000,1198,19.4,11,1.7636363636363634,624483.4192037471,old,0
bangalore,automatic,2,toyota,toyota yaris,2018,g cvt bsiv,875000.0,2018,petrol,46429,1496,17.8,6,2.966666666666667,1282850.0,mid-age,0
bangalore,manual,1,maruti,maruti baleno,2017,1.2 alpha,869000.0,2018,petrol,17624,1197,21.4,6,3.5666666666666664,504649.26094808127,mid-age,0
bangalore,manual,2,volkswagen,volkswagen vento,2012,diesel highline,425000.0,2012,diesel,100000,1598,20.54,12,1.7116666666666667,703303.886925795,old,0
bangalore,manual,1,honda,honda city,2019,i-vtec v,1070000.0,2019,petrol,30000,1497,17.4,5,3.4799999999999995,624483.4192037471,mid-age,0
bangalore,manual,2,ford,ford ecosport,2018,1.5 petrol titanium,1025000.0,2018,petrol,49690,1496,15.9,6,2.65,730169.9346405229,mid-age,0
bangalore,manual,1,mahindra,mahindra xuv500,2016,w6 2wd,1000000.0,2016,diesel,110000,2179,16.0,8,2.0,930921.1267605633,old,0
bangalore,manual,1,fiat,fiat linea,2009,emotion pack,375000.0,2009,petrol,50000,1368,16.0,15,1.0666666666666667,288166.6666666667,old,0
bangalore,automatic,1,ford,ford ecosport,2018,1.5 petrol titanium plus at bsiv,844000.0,2018,petrol,55702,1497,14.8,6,2.466666666666667,730169.9346405229,mid-age,0
bangalore,manual,1,hyundai,hyundai i20 active,2016,1.4 sx,764000.0,2016,diesel,45046,1396,21.19,8,2.64875,605200.0006153847,old,0
bangalore,manual,2,maruti,maruti ritz,2014,vxi,420000.0,2014,petrol,53000,1197,18.5,10,1.85,504649.26094808127,old,0
bangalore,manual,1,maruti,maruti baleno,2016,1.3 alpha,684000.0,2016,diesel,94695,1248,27.39,8,3.42375,504649.26094808127,old,1
bangalore,manual,1,maruti,maruti baleno,2019,1.2 alpha,802999.9999999999,2019,petrol,22162,1197,21.4,5,4.279999999999999,504649.26094808127,mid-age,0
bangalore,manual,2,hyundai,hyundai santro xing,2010,gls,320000.0,2010,petrol,70000,1086,17.92,14,1.28,605200.0006153847,old,0
bangalore,manual,1,honda,honda city,2017,i dtec v,803999.9999999999,2018,diesel,115331,1498,26.0,6,4.333333333333333,624483.4192037471,mid-age,1
bangalore,automatic,2,mercedes-benz,mercedes-benz e-class,2013,e 220 cdi avantgarde,1400000.0,2013,diesel,70000,2148,10.0,11,0.9090909090909091,3502251.063829787,old,0
bangalore,manual,2,maruti,maruti swift,2016,vxi,548000.0,2016,petrol,42233,1197,22.38,8,2.7975,504649.26094808127,old,1
bangalore,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa sportz bsiv,619000.0,2019,petrol,20941,1197,18.9,5,3.78,605200.0006153847,mid-age,0
bangalore,manual,2,maruti,maruti vitara brezza,2018,zdi plus dual tone,1000000.0,2018,diesel,50000,1248,24.3,6,4.05,504649.26094808127,mid-age,1
bangalore,manual,1,honda,honda wr-v,2018,i-vtec vx,865000.0,2018,petrol,46602,1199,17.5,6,2.9166666666666665,624483.4192037471,mid-age,0
bangalore,automatic,2,mahindra ssangyong,mahindra ssangyong rexton,2014,rx7,1000000.0,2014,diesel,50000,2696,11.18,10,1.1179999999999999,950000.0,old,0
bangalore,manual,2,maruti,maruti swift,2014,vdi bsiv,535000.0,2014,diesel,104000,1248,25.2,10,2.52,504649.26094808127,old,1
bangalore,manual,1,ford,ford ecosport,2018,1.5 diesel titanium plus bsiv,975000.0,2018,diesel,90000,1498,23.0,6,3.8333333333333335,730169.9346405229,mid-age,1
bangalore,manual,1,maruti,maruti baleno,2017,1.2 zeta,699000.0,2017,petrol,50035,1197,21.4,7,3.057142857142857,504649.26094808127,mid-age,0
bangalore,manual,1,tata,tata nexon,2021,xz plus dualtone roof (o),1150000.0,2021,petrol,80000,1199,17.57,3,5.8566666666666665,748643.1780487805,mid-age,0
bangalore,manual,2,hyundai,hyundai i20,2015,sportz option 1.2,625000.0,2015,petrol,90000,1197,18.6,9,2.066666666666667,605200.0006153847,old,0
bangalore,automatic,4,mercedes-benz,mercedes-benz e-class,2011,e250 cdi blue efficiency,1000000.0,2011,diesel,90000,2143,14.21,13,1.093076923076923,3502251.063829787,old,0
bangalore,manual,1,toyota,toyota corolla altis,2011,diesel d4dg,600000.0,2011,diesel,120000,1364,21.43,13,1.6484615384615384,1282850.0,old,1
bangalore,manual,1,maruti,maruti swift dzire,2015,zxi,675000.0,2015,petrol,25170,1197,22.41,9,2.49,504649.26094808127,old,1
bangalore,manual,1,maruti,maruti ciaz,2021,delta bsvi,893000.0,2021,petrol,25022,1462,20.65,3,6.883333333333333,504649.26094808127,mid-age,0
bangalore,manual,2,maruti,maruti swift,2012,rs vdi,420000.0,2012,diesel,100000,1248,22.9,12,1.9083333333333332,504649.26094808127,old,1
bangalore,manual,1,maruti,maruti ciaz,2020,delta bsvi,941000.0,2020,petrol,26367,1462,20.65,4,5.1625,504649.26094808127,mid-age,0
bangalore,automatic,2,hyundai,hyundai elantra,2015,sx at,630000.0,2015,petrol,76567,1797,14.5,9,1.6111111111111112,605200.0006153847,old,0
bangalore,manual,2,toyota,toyota innova,2013,2.5 vx (diesel) 7 seater bs iv,1275000.0,2013,diesel,120000,2494,12.99,11,1.180909090909091,1282850.0,old,0
bangalore,automatic,2,hyundai,hyundai grand i10,2015,at asta,525000.0,2015,petrol,36459,1197,18.9,9,2.0999999999999996,605200.0006153847,old,0
bangalore,manual,1,maruti,maruti sx4 s cross,2016,ddis 200 delta,750000.0,2016,diesel,93725,1248,23.65,8,2.95625,504649.26094808127,old,1
bangalore,automatic,2,maruti,maruti ciaz,2016,at zxi plus,632000.0,2016,petrol,115599,1373,19.12,8,2.39,504649.26094808127,old,0
bangalore,manual,1,maruti,maruti swift dzire,2015,zxi,645000.0,2016,petrol,43469,1197,22.41,8,2.80125,504649.26094808127,old,1
bangalore,manual,4,ford,ford ikon,2005,1.3 flair,500000.0,2005,petrol,70000,1299,13.8,19,0.7263157894736842,730169.9346405229,old,0
bangalore,automatic,2,bmw,bmw x5,2019,xdrive 30d xline,6795000.0,2019,diesel,77000,2993,13.38,5,2.676,3330939.5604395606,mid-age,0
bangalore,manual,1,maruti,maruti vitara brezza,2018,ldi,850000.0,2018,diesel,100000,1248,24.3,6,4.05,504649.26094808127,mid-age,1
bangalore,manual,1,mitsubishi,mitsubishi cedia,2008,spirit,299000.0,2008,petrol,72000,1999,14.7,16,0.91875,603230.7692307692,old,0
bangalore,automatic,1,jaguar,jaguar xf,2013,2.2 litre luxury,2095000.0,2013,diesel,77000,2179,16.36,11,1.4872727272727273,3326617.6470588236,old,0
bangalore,automatic,1,audi,audi q7,2013,3.0 tdi quattro,2800000.0,2013,diesel,87101,2967,12.07,11,1.0972727272727274,2350864.5161290322,old,0
bangalore,manual,2,volkswagen,volkswagen polo,2021,1.0 tsi highline plus,999000.0,2021,petrol,40771,999,18.24,3,6.079999999999999,703303.886925795,mid-age,0
bangalore,manual,1,honda,honda jazz,2018,1.2 vx i vtec,825000.0,2018,petrol,28000,1199,18.7,6,3.1166666666666667,624483.4192037471,mid-age,0
bangalore,manual,3,maruti,maruti wagon r,2008,lxi minor,250000.0,2008,petrol,40000,1061,18.9,16,1.18125,504649.26094808127,old,0
bangalore,automatic,1,hyundai,hyundai venue,2020,sx plus turbo dct,1295000.0,2020,petrol,26000,998,18.15,4,4.5375,605200.0006153847,mid-age,0
bangalore,manual,1,maruti,maruti wagon r,2012,vxi bs iv,329000.0,2012,petrol,76032,998,18.9,12,1.575,504649.26094808127,old,0
bangalore,manual,1,maruti,maruti ciaz,2018,alpha bsiv,666000.0,2018,petrol,113780,1462,21.56,6,3.5933333333333333,504649.26094808127,mid-age,1
bangalore,automatic,1,audi,audi a3,2019,35 tdi technology,2290000.0,2020,diesel,24000,1968,20.38,4,5.095,2350864.5161290322,mid-age,0
bangalore,manual,2,hyundai,hyundai venue,2020,sx opt diesel,1026000.0,2020,diesel,65812,1493,23.7,4,5.925,605200.0006153847,mid-age,1
bangalore,automatic,1,skoda,skoda kushaq,2022,1.0 tsi style at anniversary edition bsvi,1700000.0,2022,petrol,10000,999,17.2,2,8.6,1001170.8860759494,new,0
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,681000.0,2016,petrol,39959,1197,21.4,8,2.675,504649.26094808127,old,0
bangalore,automatic,1,hyundai,hyundai alcazar,2022,signature 7-seater at,1689999.9999999998,2022,petrol,10000,1999,14.2,2,7.1,605200.0006153847,new,0
bangalore,manual,3,maruti,maruti alto k10,2016,vxi,318000.0,2017,petrol,65484,998,24.39,7,3.4842857142857144,504649.26094808127,mid-age,1
bangalore,manual,1,maruti,maruti baleno,2017,1.2 zeta,688000.0,2017,petrol,49174,1197,21.4,7,3.057142857142857,504649.26094808127,mid-age,0
bangalore,manual,1,volkswagen,volkswagen taigun,2022,1.0 tsi comfortline bsvi,1300000.0,2022,petrol,20000,999,20.08,2,10.04,703303.886925795,new,0
bangalore,manual,1,hyundai,hyundai i10,2009,magna 1.2,265000.0,2009,petrol,50000,1197,20.36,15,1.3573333333333333,605200.0006153847,old,0
bangalore,automatic,2,maruti,maruti swift dzire,2018,amt zxi plus bs iv,645000.0,2018,petrol,40000,1197,22.0,6,3.6666666666666665,504649.26094808127,mid-age,1
bangalore,automatic,1,hyundai,hyundai alcazar,2022,signature 7-seater at,2000000.0,2022,petrol,30000,1999,14.2,2,7.1,605200.0006153847,new,0
bangalore,automatic,3,bmw,bmw 3 series,2007,330 ci coupe,900000.0,2007,petrol,50000,2497,10.9,17,0.6411764705882353,3330939.5604395606,old,0
bangalore,manual,1,maruti,maruti swift,2020,zxi,620000.0,2020,petrol,80000,1197,21.21,4,5.3025,504649.26094808127,mid-age,0
bangalore,manual,1,mg,mg astor,2022,sharp bsvi,1470000.0,2022,petrol,20000,1498,15.43,2,7.715,1952518.0722891567,new,0
bangalore,manual,1,hyundai,hyundai accent,2010,executive cng,220000.00000000003,2010,cng,70000,1495,13.2,14,0.9428571428571428,605200.0006153847,old,0
bangalore,automatic,1,audi,audi a4,2014,2.0 tdi premium plus,1475000.0,2014,diesel,90000,1968,17.11,10,1.7109999999999999,2350864.5161290322,old,0
bangalore,manual,1,renault,renault kwid,2020,climber 1.0 mt opt,415000.00000000006,2020,petrol,40000,999,21.74,4,5.435,536132.6860841424,mid-age,1
bangalore,manual,1,honda,honda jazz,2016,1.2 v i vtec,610000.0,2016,petrol,63797,1199,18.7,8,2.3375,624483.4192037471,old,0
bangalore,manual,2,hyundai,hyundai grand i10,2018,1.2 kappa magna bsiv,560000.0,2018,petrol,60216,1197,18.9,6,3.15,605200.0006153847,mid-age,0
bangalore,automatic,2,maruti,maruti alto k10,2015,vxi amt,425000.0,2015,petrol,10000,998,23.95,9,2.661111111111111,504649.26094808127,old,1
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,686000.0,2016,petrol,38153,1197,21.4,8,2.675,504649.26094808127,old,0
bangalore,manual,1,maruti,maruti swift,2015,vxi,517000.0,2015,petrol,76485,1197,22.38,9,2.4866666666666664,504649.26094808127,old,1
bangalore,manual,2,maruti,maruti wagon r,2015,vxi bs iv,385000.0,2015,petrol,40000,998,20.51,9,2.278888888888889,504649.26094808127,old,0
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,675000.0,2016,petrol,40623,1197,21.4,8,2.675,504649.26094808127,old,0
bangalore,automatic,2,mercedes-benz,mercedes-benz c-class,2018,c 220d avantgarde edition c,3300000.0,2018,diesel,18000,2143,19.27,6,3.2116666666666664,3502251.063829787,mid-age,0
bangalore,manual,1,maruti,maruti swift,2014,vxi,499000.0,2014,petrol,88051,1197,22.38,10,2.238,504649.26094808127,old,1
bangalore,manual,1,maruti,maruti swift,2022,vxi,774000.0,2022,petrol,16522,1197,22.38,2,11.19,504649.26094808127,new,1
bangalore,manual,2,jeep,jeep compass,2019,2.0 limited 4x4,1475000.0,2019,diesel,70000,1956,16.3,5,3.2600000000000002,1924504.5045045046,mid-age,0
bangalore,manual,3,maruti,maruti wagon r,2008,lxi minor,240000.0,2008,petrol,80000,1061,18.9,16,1.18125,504649.26094808127,old,0
bangalore,manual,1,hyundai,hyundai venue,2019,sx diesel bsiv,1025000.0,2019,diesel,50000,1396,23.7,5,4.74,605200.0006153847,mid-age,1
bangalore,manual,1,tata,tata nexon,2023,xz plus luxs dt bsvi,1400000.0,2023,petrol,10000,1199,17.33,1,17.33,748643.1780487805,new,0
bangalore,manual,2,hyundai,hyundai eon,2013,d lite plus,285000.0,2013,petrol,57000,814,21.1,11,1.9181818181818182,605200.0006153847,old,0
bangalore,manual,1,maruti,maruti baleno,2019,1.2 zeta,780000.0,2019,petrol,10000,1197,21.4,5,4.279999999999999,504649.26094808127,mid-age,0
bangalore,manual,2,maruti,maruti swift,2012,vxi,475000.0,2012,petrol,50000,1197,18.6,12,1.55,504649.26094808127,old,0
bangalore,manual,1,mahindra,mahindra xuv300,2019,w4 diesel bsiv,750000.0,2019,diesel,120000,1497,20.0,5,4.0,930921.1267605633,mid-age,0
bangalore,manual,1,hyundai,hyundai grand i10,2014,magna,555000.0,2015,petrol,35469,1197,18.9,9,2.0999999999999996,605200.0006153847,old,0
bangalore,manual,2,honda,honda jazz,2017,1.2 v i vtec,607000.0,2017,petrol,40073,1199,18.7,7,2.6714285714285713,624483.4192037471,mid-age,0
bangalore,manual,2,hyundai,hyundai grand i10,2017,1.2 kappa sportz option,514000.0,2017,petrol,65730,1197,18.9,7,2.6999999999999997,605200.0006153847,mid-age,0
bangalore,manual,2,maruti,maruti baleno,2005,lxi,250000.0,2005,petrol,120000,1590,15.4,19,0.8105263157894737,504649.26094808127,old,0
bangalore,manual,2,maruti,maruti baleno,2016,1.2 zeta,705000.0,2016,petrol,36184,1197,21.4,8,2.675,504649.26094808127,old,0
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,653000.0,2016,petrol,69310,1197,21.4,8,2.675,504649.26094808127,old,0
bangalore,automatic,1,honda,honda city,2015,i vtec cvt vx,872000.0000000001,2015,petrol,55643,1497,18.0,9,2.0,624483.4192037471,old,0
bangalore,automatic,2,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,564000.0,2017,petrol,62803,1197,18.9,7,2.6999999999999997,605200.0006153847,mid-age,0
bangalore,manual,2,volkswagen,volkswagen polo,2011,diesel comfortline 1.2l,370000.0,2011,diesel,90000,1199,22.07,13,1.6976923076923076,703303.886925795,old,1
bangalore,manual,1,maruti,maruti swift,2015,vxi,550000.0,2015,petrol,68656,1197,22.38,9,2.4866666666666664,504649.26094808127,old,1
bangalore,manual,3,honda,honda jazz,2016,1.2 v i vtec,517000.0,2016,petrol,77501,1199,18.7,8,2.3375,624483.4192037471,old,0
bangalore,manual,1,maruti,maruti swift dzire,2016,lxi optional-o,620000.0,2016,petrol,40000,1197,20.85,8,2.60625,504649.26094808127,old,0
bangalore,automatic,1,honda,honda city,2014,i vtec cvt sv,750000.0,2014,petrol,48325,1497,18.0,10,1.8,624483.4192037471,old,0
bangalore,manual,1,tata,tata nexon,2022,xz plus hs,1220000.0,2022,petrol,30000,1199,17.57,2,8.785,748643.1780487805,new,0
bangalore,automatic,2,mercedes-benz,mercedes-benz b class,2013,b180 cdi,1350000.0,2013,diesel,100000,2143,14.8,11,1.3454545454545455,3502251.063829787,old,0
bangalore,manual,1,maruti,maruti swift,2015,vvt vxi,575000.0,2015,petrol,69000,1197,22.0,9,2.4444444444444446,504649.26094808127,old,1
bangalore,manual,1,jeep,jeep compass,2018,2.0 sport,1250000.0,2018,diesel,110000,1956,17.1,6,2.85,1924504.5045045046,mid-age,0
bangalore,manual,2,hyundai,hyundai verna,2016,1.6 vtvt sx,868000.0,2016,petrol,50000,1591,17.01,8,2.12625,605200.0006153847,old,0
bangalore,automatic,1,kia,kia carnival,2020,premium 8 str,3000000.0,2020,diesel,60000,2199,14.11,4,3.5275,1451064.5161290322,mid-age,0
bangalore,manual,1,hyundai,hyundai i20,2021,asta turbo imt,980000.0,2021,petrol,20000,998,20.0,3,6.666666666666667,605200.0006153847,mid-age,0
bangalore,automatic,1,maruti,maruti swift,2022,zxi plus dt amt bsvi,900000.0,2022,petrol,14999,1197,22.56,2,11.28,504649.26094808127,new,1
bangalore,manual,2,honda,honda jazz,2016,1.2 v i vtec,550000.0,2016,petrol,90773,1199,18.7,8,2.3375,624483.4192037471,old,0
bangalore,manual,1,skoda,skoda rapid,2012,1.6 tdi elegance,450000.0,2012,diesel,90000,1598,20.5,12,1.7083333333333333,1001170.8860759494,old,0
bangalore,manual,2,maruti,maruti swift,2017,vxi optional,610000.0,2017,petrol,64917,1197,20.4,7,2.914285714285714,504649.26094808127,mid-age,0
bangalore,manual,1,honda,honda jazz,2017,1.2 vx i vtec,543000.0,2017,petrol,70235,1199,18.7,7,2.6714285714285713,624483.4192037471,mid-age,0
bangalore,manual,1,hyundai,hyundai i20,2021,asta turbo imt,980000.0,2021,petrol,30000,998,20.0,3,6.666666666666667,605200.0006153847,mid-age,0
bangalore,manual,1,honda,honda jazz,2016,1.2 v i vtec,535000.0,2016,petrol,78782,1199,18.7,8,2.3375,624483.4192037471,old,0
bangalore,manual,2,mahindra,mahindra xuv500,2014,w8 fwd,850000.0,2014,diesel,164000,2179,15.1,10,1.51,930921.1267605633,old,0
bangalore,manual,2,maruti,maruti ciaz,2016,zxi,661000.0,2016,petrol,72136,1373,20.73,8,2.59125,504649.26094808127,old,0
bangalore,manual,2,maruti,maruti swift,2015,vxi,505000.0,2015,petrol,52486,1197,22.38,9,2.4866666666666664,504649.26094808127,old,1
bangalore,automatic,1,skoda,skoda laura,2007,l n k 1.9 pd at,450000.0,2007,diesel,150000,1896,15.6,17,0.9176470588235294,1001170.8860759494,old,0
bangalore,manual,1,honda,honda wr-v,2017,i-vtec vx,865000.0,2017,petrol,36887,1199,17.5,7,2.5,624483.4192037471,mid-age,0
bangalore,manual,1,hyundai,hyundai venue,2019,sx turbo bsiv,999000.0,2019,petrol,47962,998,18.27,5,3.654,605200.0006153847,mid-age,0
bangalore,manual,1,nissan,nissan terrano,2014,xl plus 85 ps,595000.0,2014,diesel,135000,1461,20.45,10,2.045,579320.5128205129,old,0
bangalore,automatic,2,skoda,skoda superb,2018,lk 1.8 tsi at,2365000.0,2018,petrol,47398,1798,14.67,6,2.445,1001170.8860759494,mid-age,0
bangalore,manual,2,fiat,fiat linea,2012,t jet plus,400000.0,2012,petrol,50000,1368,14.6,12,1.2166666666666666,288166.6666666667,old,0
bangalore,manual,1,maruti,maruti swift dzire,2012,zdi,550000.0,2012,diesel,100000,1248,19.3,12,1.6083333333333334,504649.26094808127,old,0
bangalore,automatic,1,bmw,bmw x4,2020,m sport x xdrive30d,6050000.0,2020,diesel,55000,2993,14.71,4,3.6775,3330939.5604395606,mid-age,0
bangalore,automatic,2,bmw,bmw x3,2011,2.0d sav,1600000.0,2011,diesel,110000,1995,16.55,13,1.2730769230769232,3330939.5604395606,old,0
bangalore,automatic,3,volkswagen,volkswagen polo,2013,gt tsi,520000.0,2013,petrol,90000,1197,17.21,11,1.5645454545454547,703303.886925795,old,0
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,616000.0,2016,petrol,116624,1197,21.4,8,2.675,504649.26094808127,old,0
bangalore,manual,2,maruti,maruti ciaz,2019,delta bsiv,795000.0,2019,petrol,54561,1462,21.56,5,4.311999999999999,504649.26094808127,mid-age,1
bangalore,manual,1,honda,honda jazz,2016,1.2 vx i vtec,624000.0,2016,petrol,65072,1199,18.7,8,2.3375,624483.4192037471,old,0
bangalore,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa asta,549000.0,2017,petrol,133532,1197,18.9,7,2.6999999999999997,605200.0006153847,mid-age,0
bangalore,manual,3,toyota,toyota innova,2010,2.5 e diesel ps 7-seater,760000.0,2010,diesel,120000,2494,11.4,14,0.8142857142857143,1282850.0,old,0
bangalore,manual,1,maruti,maruti swift dzire,2013,zxi,524000.0,2013,petrol,39886,1197,22.41,11,2.037272727272727,504649.26094808127,old,1
bangalore,manual,1,mahindra,mahindra xuv500,2019,w9 bsiv,1650000.0,2019,diesel,80000,2179,15.1,5,3.02,930921.1267605633,mid-age,0
bangalore,manual,2,maruti,maruti swift,2015,vdi bsiv,583000.0,2015,diesel,56976,1248,25.2,9,2.8,504649.26094808127,old,1
bangalore,manual,2,volkswagen,volkswagen vento,2020,1.0 tsi highline plus,1147000.0,2020,petrol,68303,999,17.69,4,4.4225,703303.886925795,mid-age,0
bangalore,automatic,2,mini,mini cooper,2013,s,1750000.0,2013,petrol,80000,1598,13.6,11,1.2363636363636363,2859090.909090909,old,0
bangalore,automatic,1,skoda,skoda rapid,2016,1.5 tdi at style bsiv,825000.0,2016,diesel,54000,1498,21.72,8,2.715,1001170.8860759494,old,1
bangalore,automatic,1,land rover,land rover discovery sport,2016,sd4 hse luxury 7s,3150000.0,2016,diesel,98500,2179,12.51,8,1.56375,4141256.4102564105,old,0
bangalore,manual,1,volkswagen,volkswagen polo,2018,1.2 mpi highline plus,755000.0,2018,petrol,72348,1199,16.2,6,2.6999999999999997,703303.886925795,mid-age,0
