city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl
bangalore,manual,2,volkswagen,volkswagen polo,2012,diesel highline 1.2l,400000.0,2012,diesel,70000,1199,22.07
bangalore,manual,1,hyundai,hyundai creta,2017,1.6 vtvt sx plus,966000.0,2017,petrol,88556,1591,13.0
bangalore,manual,1,ford,ford ecosport,2017,1.5 tdci titanium bsiv,781000.0,2017,diesel,48743,1498,22.77
bangalore,automatic,2,bmw,bmw x3,2016,xdrive20d xline,2800000.0,2016,diesel,100000,1995,18.56
bangalore,manual,2,skoda,skoda superb,2012,elegance 1.8 tsi,385000.0,2012,petrol,100000,1798,13.7
bangalore,manual,4,mahindra,mahindra xuv500,2012,w8 2wd,600000.0,2012,diesel,120000,2179,15.1
bangalore,manual,2,mahindra,mahindra tuv 300,2016,t8,600000.0,2016,diesel,70000,1493,18.49
bangalore,manual,2,skoda,skoda superb,2012,elegance 1.8 tsi,365000.0,2012,petrol,90000,1798,13.7
bangalore,manual,1,mahindra,mahindra bolero camper,2019,gold zx 2wd,749000.0,2019,diesel,70000,2523,15.361052631578945
bangalore,manual,1,fiat,fiat punto,2014,1.3 dynamic,350000.0,2014,diesel,120000,1248,20.3
bangalore,automatic,1,hyundai,hyundai alcazar,2022,signature at,2350000.0,2022,petrol,20000,1999,14.2
bangalore,manual,1,hyundai,hyundai i20,2020,magna plus bsiv,700000.0,2020,petrol,20000,1197,18.6
bangalore,manual,2,hyundai,hyundai eon,2012,d lite plus,229999.99999999997,2012,petrol,50000,814,21.1
bangalore,manual,1,honda,honda wr-v,2018,i-vtec vx,875000.0,2019,petrol,51338,1199,17.5
bangalore,manual,1,hyundai,hyundai creta,2017,1.6 vtvt sx plus dual tone,925000.0,2017,petrol,97334,1591,15.29
bangalore,manual,2,hyundai,hyundai creta,2016,1.6 vtvt sx plus,930000.0000000001,2016,petrol,53031,1591,13.0
bangalore,manual,2,hyundai,hyundai creta,2016,1.6 vtvt sx plus,898000.0,2016,petrol,51580,1591,13.0
bangalore,automatic,2,mercedes-benz,mercedes-benz cla,2017,200 cdi sport,2395000.0,2017,diesel,57000,2143,17.9
bangalore,manual,1,maruti,maruti s-presso,2020,vxi plus 2019-2022,449000.0,2020,petrol,23920,998,21.7
bangalore,automatic,1,hyundai,hyundai creta,2018,1.6 crdi at sx plus,1485000.0,2018,diesel,65000,1582,17.01
bangalore,manual,2,honda,honda brio,2012,s mt,335000.0,2012,petrol,66434,1198,19.4
bangalore,manual,1,honda,honda wr-v,2017,i-vtec vx,825000.0,2018,petrol,54097,1199,17.5
bangalore,automatic,1,toyota,toyota glanza,2021,g cvt,935000.0,2021,petrol,27655,1197,19.56
bangalore,automatic,1,bmw,bmw 3 series gt,2018,luxury line,3825000.0,2018,diesel,14955,1995,21.76
bangalore,automatic,1,hyundai,hyundai alcazar,2022,signature 7-seater at,2350000.0,2022,petrol,10000,1999,14.2
bangalore,automatic,1,volkswagen,volkswagen t-roc,2020,tsi,2500000.0,2020,petrol,50000,1498,18.4
bangalore,manual,1,kia,kia seltos,2022,htk plus imt,1540000.0,2022,petrol,10000,1497,16.8
bangalore,automatic,2,hyundai,hyundai creta,2019,1.6 sx automatic diesel,1290000.0,2019,diesel,70000,1582,17.6
bangalore,manual,3,hyundai,hyundai elantra,2007,crdi (leather option),50000.0,2007,diesel,150000,1991,14.9
bangalore,manual,2,kia,kia sonet,2021,htx turbo imt bsvi,1025000.0,2021,petrol,10000,998,18.2
bangalore,manual,3,honda,honda city,2016,i dtec vx option,600000.0,2016,diesel,110000,1498,26.0
bangalore,manual,1,maruti,maruti eeco,2020,7 seater std 2020-2022,434999.99999999994,2020,petrol,30000,1196,16.11
bangalore,manual,2,honda,honda wr-v,2017,i-vtec vx,808000.0,2018,petrol,14338,1199,17.5
bangalore,manual,2,maruti,maruti wagon r,2011,lxi bs iv,278000.0,2011,petrol,73799,998,18.9
bangalore,automatic,1,mahindra,mahindra xuv300,2021,w8 option amt bsvi,1261000.0,2021,petrol,39139,1197,16.5
bangalore,manual,1,hyundai,hyundai venue,2020,s plus,850000.0,2020,petrol,20000,1197,17.52
bangalore,manual,2,hyundai,hyundai eon,2014,era plus,270000.0,2014,petrol,89633,814,21.1
bangalore,automatic,3,bmw,bmw x1,2011,sdrive20d,1000000.0,2011,diesel,70000,1995,17.05
bangalore,manual,2,maruti,maruti ertiga,2017,zxi,844999.9999999999,2017,petrol,16826,1462,20.51
bangalore,manual,2,maruti,maruti ignis,2017,1.2 sigma bsiv,508000.0,2017,petrol,25133,1197,20.89
bangalore,manual,1,maruti,maruti alto 800,2018,vxi optional,340000.0,2018,petrol,80000,796,24.7
bangalore,automatic,1,volvo,volvo xc40,2020,t4 r-design,3900000.0,2020,petrol,25000,1969,13.148000000000001
bangalore,manual,1,toyota,toyota innova,2014,2.5 vx (diesel) 8 seater bs iv,1225000.0,2014,diesel,90000,2494,12.99
bangalore,manual,1,toyota,toyota innova,2014,2.5 vx (diesel) 8 seater bs iv,1275000.0,2014,diesel,90000,2494,12.99
bangalore,automatic,1,jeep,jeep compass,2022,model s dct bsvi,2900000.0,2022,petrol,10000,1368,14.1
bangalore,manual,2,mahindra,mahindra xuv300,2019,w8 option bsiv,800000.0,2019,petrol,70000,1197,17.0
bangalore,automatic,1,mercedes-benz,mercedes-benz e-class,2016,e250 cdi avantgarde,2800000.0,2016,diesel,110000,2143,13.0
bangalore,manual,2,hyundai,hyundai santro xing,2006,xl,150000.0,2006,petrol,20000,1086,19.378984374999998
bangalore,manual,1,nissan,nissan magnite,2021,xl bsvi,638000.0,2021,petrol,10000,999,18.75
bangalore,manual,2,datsun,datsun redigo,2019,t option,315000.0,2019,petrol,20000,799,22.7
bangalore,manual,1,kia,kia sonet,2020,gtx plus diesel imt bsvi,1328000.0,2020,diesel,34990,1493,19.306249999999995
bangalore,automatic,1,maruti,maruti celerio,2016,zxi at optional,490000.00000000006,2016,petrol,33210,998,23.1
bangalore,manual,2,hyundai,hyundai verna,2020,crdi 1.6 sx option,1050000.0,2020,diesel,80000,1582,22.0
bangalore,automatic,2,maruti,maruti celerio,2015,vxi amt,430000.0,2015,petrol,28051,998,26.68
bangalore,automatic,1,kia,kia carens,2022,luxury plus turbo dct 6 str 2022-2023,1723999.9999999998,2022,petrol,22280,1353,16.5
bangalore,manual,2,maruti,maruti swift,2007,1.2 vdi bsii,270000.0,2007,diesel,120000,1248,17.8
bangalore,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz bsiv,517000.0,2017,petrol,21193,1197,18.9
bangalore,automatic,2,skoda,skoda superb,2010,3.6 fxi 4x4,400000.0,2010,petrol,120000,3597,12.0
bangalore,manual,1,hyundai,hyundai grand i10 nios,2021,magna,627000.0,2021,petrol,7150,1197,20.7
bangalore,manual,1,tata,tata tiago,2016,1.2 revotron xz,509999.99999999994,2016,petrol,13262,1199,23.84
bangalore,manual,3,chevrolet,chevrolet cruze,2012,ltz,250000.0,2012,diesel,100000,1998,17.3
bangalore,automatic,4,bmw,bmw x3,2012,xdrive20d,1600000.0,2012,diesel,100000,1995,16.09
bangalore,manual,2,maruti,maruti baleno,2016,1.2 delta,575000.0,2016,petrol,100000,1197,21.4
bangalore,manual,1,chevrolet,chevrolet enjoy,2014,tcdi ltz 7 seater,409999.99999999994,2014,diesel,90000,1248,18.2
bangalore,automatic,2,tata,tata nexon,2018,1.2 revotron xza plus dualtone,925000.0,2018,petrol,40000,1198,17.0
bangalore,manual,2,hyundai,hyundai i20,2013,sportz 1.4 crdi,475000.0,2013,diesel,50000,1396,21.9
bangalore,manual,3,tata,tata nano,2015,twist xt,185000.0,2015,petrol,50000,624,25.4
bangalore,manual,3,hyundai,hyundai santro xing,2008,gls,225000.0,2008,petrol,50000,1086,17.92
bangalore,automatic,1,volkswagen,volkswagen tiguan allspace,2021,4motion,3275000.0,2021,petrol,21000,1984,17.01
bangalore,automatic,1,volvo,volvo xc40,2019,d4 r-design,3750000.0,2019,diesel,38000,1969,18.0
bangalore,manual,1,renault,renault triber,2019,rxe bsiv,513999.99999999994,2019,petrol,61902,999,20.0
bangalore,automatic,1,datsun,datsun redigo,2018,amt 1.0 s,347000.0,2018,petrol,38396,999,23.0
bangalore,manual,3,honda,honda city,2004,1.5 gxi,100000.0,2004,petrol,30000,1493,12.8
bangalore,manual,1,kia,kia sonet,2022,gtx plus turbo imt bsvi,1329000.0,2022,petrol,7561,998,18.2
bangalore,manual,1,hyundai,hyundai eon,2017,magna plus option,300000.0,2017,petrol,30000,814,21.1
bangalore,manual,1,skoda,skoda slavia,2022,1.0 tsi ambition bsvi,1358000.0,2022,petrol,6731,999,19.47
bangalore,manual,1,jeep,jeep compass,2019,1.4 sport,1500000.0,2019,petrol,20000,1368,16.0
bangalore,automatic,1,maruti,maruti swift,2018,amt vxi,642000.0,2018,petrol,55567,1197,21.21
bangalore,automatic,2,renault,renault kiger,2021,rxz turbo cvt,911000.0,2021,petrol,48938,999,18.24
bangalore,manual,2,maruti,maruti swift,2017,ddis vdi,550000.0,2017,diesel,80000,1248,28.4
bangalore,manual,1,renault,renault duster,2013,110ps diesel rxz,420000.0,2013,diesel,80000,1461,19.01
bangalore,manual,1,ford,ford figo,2010,petrol titanium,450000.0,2010,petrol,10000,1196,15.6
bangalore,manual,1,kia,kia seltos,2022,htk plus imt,1565000.0,2022,petrol,10000,1497,16.8
bangalore,manual,2,tata,tata tiago,2016,1.2 revotron xz,450000.0,2016,petrol,60000,1199,23.84
bangalore,automatic,1,ford,ford aspire,2015,1.5 ti-vct titanium,459999.99999999994,2016,petrol,71545,1499,17.01
bangalore,manual,1,hyundai,hyundai santro xing,2007,xl,200000.0,2007,petrol,60000,1086,19.378984374999998
bangalore,automatic,2,mahindra,mahindra tuv 300,2016,mhawk100 t8 amt,679000.0,2016,diesel,80000,1493,18.49
bangalore,manual,5,maruti,maruti omni,2015,cng,229999.99999999997,2015,cng,120000,796,10.9
bangalore,manual,1,kia,kia seltos,2020,htk plus g,1200000.0,2020,petrol,60000,1497,16.8
bangalore,automatic,1,hyundai,hyundai grand i10,2016,at asta,543000.0,2016,petrol,56577,1197,18.9
bangalore,automatic,2,hyundai,hyundai creta,2018,1.6 vtvt at sx plus,1035000.0,2018,petrol,56974,1591,13.0
bangalore,manual,1,hyundai,hyundai venue,2021,sx opt imt,1150000.0,2021,petrol,10000,998,18.0
bangalore,manual,1,hyundai,hyundai i20,2013,asta 1.2,479000.0,2013,petrol,40344,1197,18.5
bangalore,manual,3,ford,ford ecosport,2018,1.5 diesel trend plus bsiv,736000.0,2018,diesel,36216,1498,23.0
bangalore,automatic,1,renault,renault kwid,2022,1.0 rxt amt opt,530000.0,2022,petrol,10000,999,22.0
bangalore,manual,2,hyundai,hyundai creta,2017,1.6 vtvt e plus,880000.0000000001,2018,petrol,45965,1591,15.29
bangalore,automatic,1,toyota,toyota innova crysta,2021,2.7 zx 7 str at,2600000.0,2021,petrol,10000,2694,8.0
bangalore,automatic,1,honda,honda city,2016,i vtec cvt vx,789000.0,2016,petrol,74982,1497,18.0
bangalore,automatic,1,tata,tata nexon,2020,1.2 revotron xza plus,1030000.0000000001,2020,petrol,21925,1198,17.0
bangalore,automatic,1,skoda,skoda rapid,2015,1.5 tdi at elegance plus,600000.0,2015,diesel,120000,1498,21.66
bangalore,manual,2,honda,honda city,2010,1.5 s mt,250000.0,2010,petrol,70000,1497,17.0
bangalore,manual,3,honda,honda amaze,2014,s i-dtech,390000.0,2014,diesel,80000,1498,25.8
bangalore,manual,2,maruti,maruti swift,2009,1.3 vxi,280000.0,2009,petrol,90000,1298,16.1
bangalore,manual,1,nissan,nissan magnite,2021,xv premium bsvi,919999.9999999999,2021,petrol,20000,999,18.75
bangalore,automatic,1,mahindra,mahindra thar,2021,lx 4-str hard top diesel at bsvi,1600000.0,2021,diesel,50000,2184,15.2
bangalore,manual,1,nissan,nissan magnite,2021,xl bsvi,650000.0,2021,petrol,10000,999,18.75
bangalore,manual,4,hyundai,hyundai i10,2010,magna 1.2 itech se,240000.0,2010,petrol,80000,1197,20.36
bangalore,automatic,1,land rover,land rover discovery sport,2018,sd4 hse luxury 7s,4445000.0,2018,diesel,61000,2179,12.51
bangalore,manual,1,mahindra,mahindra marazzo,2019,m8,1350000.0,2019,diesel,50000,1497,17.3
bangalore,manual,1,maruti,maruti alto 800,2015,vxi,312000.0,2015,petrol,50406,796,22.05
bangalore,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option,582000.0,2017,petrol,26483,1197,18.9
bangalore,manual,2,tata,tata indica v2,2015,ls,150000.0,2015,diesel,80000,1396,25.0
bangalore,manual,1,mahindra,mahindra kuv 100,2018,mfalcon g80 k8,618000.0,2018,petrol,12104,1198,18.15
bangalore,automatic,1,honda,honda jazz,2021,vx cvt,916000.0,2021,petrol,23721,1199,17.1
bangalore,manual,1,ford,ford figo,2012,diesel zxi,300000.0,2012,diesel,80000,1399,20.0
bangalore,manual,1,maruti,maruti s-presso,2022,vxi plus 2019-2022,555000.0,2022,petrol,8212,998,21.7
bangalore,automatic,3,skoda,skoda superb,2011,2.5 v6 tdi,500000.0,2011,diesel,80000,2496,11.9
bangalore,automatic,1,maruti,maruti baleno,2021,1.2 cvt alpha,950000.0,2021,petrol,9358,1197,21.4
bangalore,manual,1,maruti,maruti swift dzire,2016,vxi,608000.0,2016,petrol,62011,1197,22.41
bangalore,manual,2,tata,tata indigo,2011,lx,125000.0,2011,diesel,120000,1405,17.0
bangalore,automatic,2,jaguar,jaguar xj,2011,5.0l,1700000.0,2011,petrol,90000,5000,10.5
bangalore,manual,1,ford,ford figo,2013,diesel lxi,225000.0,2013,diesel,50000,1399,20.0
bangalore,manual,2,skoda,skoda fabia,2010,1.4 tdi ambiente,249000.00000000003,2010,diesel,100000,1422,19.4
bangalore,manual,1,tata,tata sumo,2008,cx,150000.0,2008,diesel,100000,2179,14.4
bangalore,manual,5,mitsubishi,mitsubishi lancer,2002,glxd,130000.0,2002,diesel,120000,1998,14.8
bangalore,automatic,2,ford,ford mondeo,2000,duratec,50000.0,2000,petrol,80000,1999,9.0
bangalore,manual,2,honda,honda amaze,2015,ex i-vtech,375000.0,2015,petrol,50000,1198,18.0
bangalore,manual,1,renault,renault kwid,2022,1.0 rxt opt,550000.0,2022,petrol,10000,999,21.74
bangalore,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa sportz bsiv,590000.0,2019,petrol,38771,1197,18.9
bangalore,automatic,1,maruti,maruti celerio x,2018,amt zxi bsiv,511000.00000000006,2018,petrol,42174,998,21.63
bangalore,manual,1,tata,tata indigo,2017,lx tdi bsiii,260000.0,2017,diesel,120000,1396,19.09
bangalore,manual,1,renault,renault kwid,2017,1.0 rxt,381000.0,2017,petrol,43199,999,23.01
bangalore,manual,2,mahindra,mahindra xuv500,2014,w6 2wd,819000.0,2014,diesel,65000,2179,15.1
bangalore,manual,1,maruti,maruti baleno,2016,1.2 sigma,575000.0,2016,petrol,20000,1197,21.4
bangalore,manual,2,renault,renault kwid,2019,rxl,428000.0,2019,petrol,10155,799,22.25
bangalore,manual,2,hyundai,hyundai santro xing,2006,xl,195000.0,2022,petrol,110654,1086,19.378984374999998
bangalore,manual,1,maruti,maruti swift,2020,zxi plus,696000.0,2020,petrol,50704,1197,21.21
bangalore,manual,1,hyundai,hyundai grand i10 nios,2020,turbo sportz,740000.0,2020,petrol,34725,998,20.7
bangalore,manual,2,mahindra,mahindra xuv500,2013,w8 fwd,825000.0,2013,diesel,90000,2179,15.1
bangalore,manual,1,hyundai,hyundai i10,2011,era,300000.0,2011,petrol,30000,1086,19.81
bangalore,manual,1,tata,tata tiago,2016,1.05 revotorq xz wo alloy,500000.0,2016,diesel,60000,1047,27.28
bangalore,manual,2,nissan,nissan sunny,2013,diesel special edition,229999.99999999997,2013,diesel,120000,1461,21.64
bangalore,manual,2,ford,ford ikon,2004,1.6 zxi,75000.0,2004,petrol,80000,1597,14.2
bangalore,manual,1,hyundai,hyundai accent,2009,glx,260000.0,2009,petrol,60000,1495,13.2
bangalore,manual,1,maruti,maruti wagon r,2008,vxi,240000.0,2008,petrol,57709,998,18.9
bangalore,manual,1,mahindra,mahindra thar,2022,lx 4-str hard top bsvi,1500000.0,2022,petrol,20000,1997,15.2
bangalore,manual,1,hyundai,hyundai i10,2010,magna 1.2,275000.0,2010,petrol,90000,1197,20.36
bangalore,automatic,2,jaguar,jaguar xf,2014,2.2 litre luxury,2000000.0,2014,diesel,60000,2179,16.36
bangalore,manual,2,mahindra,mahindra xuv500,2016,w6 2wd,1013000.0000000001,2017,diesel,26224,2179,16.0
bangalore,manual,2,honda,honda city,2016,i vtec v,677000.0,2016,petrol,32196,1497,17.8
bangalore,manual,1,maruti,maruti ertiga,2016,shvs zdi,900000.0,2016,diesel,120000,1248,24.52
bangalore,manual,3,hyundai,hyundai i20,2017,sportz 1.2,591000.0,2017,petrol,56672,1197,18.6
bangalore,manual,1,maruti,maruti s-presso,2020,vxi plus 2019-2022,428000.0,2021,petrol,21226,998,21.7
bangalore,manual,2,toyota,toyota fortuner,2010,3.0 diesel,1145000.0,2010,diesel,105000,2982,11.5
bangalore,manual,1,hyundai,hyundai grand i10 nios,2022,sportz,697000.0,2022,petrol,10346,1197,20.7
bangalore,automatic,3,maruti,maruti swift dzire,2020,vxi at bsvi,630000.0,2020,petrol,30000,1197,22.61
bangalore,manual,1,maruti,maruti alto 800,2021,vxi plus bsvi,429000.0,2021,petrol,16679,796,22.05
bangalore,manual,2,maruti,maruti celerio,2016,zxi,463999.99999999994,2016,petrol,15437,998,25.24
bangalore,manual,1,renault,renault triber,2019,rxz bsiv,750000.0,2019,petrol,40000,999,20.0
bangalore,automatic,2,hyundai,hyundai venue,2019,sx plus turbo dct bsiv,1100000.0,2019,petrol,30000,998,18.15
bangalore,manual,1,hyundai,hyundai elantra,2014,crdi sx,700000.0,2014,diesel,90000,1582,22.7
bangalore,automatic,2,mercedes-benz,mercedes-benz c-class,2013,c 220 cdi edition c at,1100000.0,2013,diesel,110000,2200,15.8
bangalore,manual,1,skoda,skoda kushaq,2022,1.0 tsi style,1695000.0,2022,petrol,20000,999,18.09
bangalore,automatic,1,audi,audi q7,2011,3.0 tdi quattro,2000000.0,2011,diesel,120000,2967,12.07
bangalore,manual,1,maruti,maruti eeco,2021,7 seater std 2020-2022,500000.0,2021,petrol,10000,1196,16.11
bangalore,manual,3,honda,honda cr-v,2005,2.4l 4wd,200000.0,2005,petrol,110000,2354,11.1
bangalore,automatic,1,jaguar,jaguar xf,2017,2.0 diesel portfolio,2700000.0,2017,diesel,120000,1999,19.33
bangalore,manual,1,datsun,datsun redigo,2020,1.0 t option,360000.0,2020,petrol,50000,999,21.7
bangalore,manual,1,honda,honda jazz,2017,1.2 v i vtec,733000.0,2017,petrol,15017,1199,18.7
bangalore,manual,1,maruti,maruti wagon r,2013,vxi bs iv,375000.0,2013,petrol,75283,998,18.9
bangalore,manual,2,tata,tata harrier,2021,xz bsvi,1885000.0000000002,2021,diesel,54568,1956,16.35
bangalore,manual,1,hyundai,hyundai i20,2016,magna 1.2,657000.0,2016,petrol,14516,1197,18.6
bangalore,automatic,1,maruti,maruti baleno,2019,1.2 cvt delta,729000.0,2019,petrol,53627,1197,21.4
bangalore,manual,1,tata,tata tigor,2021,xz plus bsvi,800000.0,2021,petrol,20000,1199,19.28
bangalore,automatic,2,renault,renault kwid,2019,1.0 rxt optional at 2016-2019,501000.0,2020,petrol,5083,999,23.01
bangalore,manual,2,mahindra,mahindra tuv 300,2016,t8,650000.0,2016,diesel,100000,1493,18.49
bangalore,automatic,1,honda,honda city,2017,i-vtec cvt zx,1005000.0000000001,2017,petrol,50666,1497,18.0
bangalore,manual,1,tata,tata nexon,2022,xz plus p dark edition,1193000.0,2022,petrol,16962,1199,17.57
bangalore,manual,1,volkswagen,volkswagen polo,2019,1.0 mpi highline plus,900000.0,2019,petrol,10000,999,18.78
bangalore,automatic,1,volkswagen,volkswagen polo,2017,gt tsi,925000.0,2017,petrol,70446,1197,17.21
bangalore,automatic,2,volkswagen,volkswagen polo,2017,gt tsi,865000.0,2017,petrol,60528,1197,17.21
bangalore,manual,1,volkswagen,volkswagen taigun,2021,1.0 tsi topline bsvi,1585000.0,2022,petrol,7132,999,20.08
bangalore,manual,5,ford,ford fiesta,2009,1.4 zxi tdci le,120000.0,2009,diesel,100000,1399,17.8
bangalore,automatic,3,mercedes-benz,mercedes-benz m-class,2012,ml 350 cdi,1800000.0,2012,diesel,80000,2987,11.74
bangalore,automatic,1,mercedes-benz,mercedes-benz gle,2018,43 amg coupe,7000000.0,2018,petrol,30000,2996,8.9
bangalore,manual,3,tata,tata indica v2,2015,dlx bsiii,195000.0,2015,diesel,120000,1405,17.88
bangalore,manual,1,hyundai,hyundai i20,2018,1.2 asta,799000.0,2018,petrol,21280,1197,18.6
bangalore,automatic,1,ford,ford ecosport,2017,1.5 ti vct at titanium bsiv,689000.0,2017,petrol,82021,1499,15.63
bangalore,manual,1,tata,tata nexon,2023,xz plus s bsvi,1068000.0,2023,petrol,18998,1199,17.33
bangalore,manual,1,jeep,jeep compass,2018,2.0 limited 4x4,1798999.9999999998,2019,diesel,56189,1956,16.3
bangalore,manual,2,maruti,maruti s-presso,2020,vxi 2019-2022,383000.0,2021,petrol,57644,998,21.7
bangalore,manual,2,maruti,maruti alto 800,2018,vxi optional,327000.0,2018,petrol,51286,796,24.7
bangalore,manual,1,mahindra,mahindra quanto,2012,c6,195000.0,2012,diesel,120000,1493,17.21
bangalore,manual,1,hyundai,hyundai grand i10 nios,2019,sportz,639000.0,2020,petrol,27937,1197,20.7
bangalore,manual,2,renault,renault duster,2013,85ps diesel rxl,575000.0,2013,diesel,64000,1461,20.45
bangalore,manual,2,ford,ford ecosport,2017,1.5 ti vct mt ambiente bsiv,660000.0,2017,petrol,40031,1499,15.85
bangalore,manual,2,maruti,maruti alto 800,2017,lxi,325000.0,2017,petrol,47619,796,22.05
bangalore,manual,5,hyundai,hyundai i20,2009,asta,225000.0,2009,petrol,90000,1197,17.0
bangalore,automatic,1,toyota,toyota urban cruiser,2022,premium at,1075000.0,2022,petrol,20000,1462,18.76
bangalore,manual,1,toyota,toyota urban cruiser,2022,premium,975000.0,2022,petrol,20000,1462,17.03
bangalore,manual,3,hyundai,hyundai i10,2010,sportz 1.2,300000.0,2010,petrol,70000,1197,20.36
bangalore,manual,3,maruti,maruti sx4,2011,vdi,290000.0,2011,diesel,110000,1248,21.5
bangalore,manual,3,honda,honda brio,2012,s mt,260000.0,2012,petrol,40000,1198,19.4
bangalore,manual,3,nissan,nissan sunny,2012,diesel xl,360000.0,2012,diesel,100000,1461,21.64
bangalore,automatic,4,bmw,bmw x3,2013,2.0d sav,1500000.0,2013,diesel,10000,1995,16.55
bangalore,manual,4,hyundai,hyundai eon,2017,d lite plus,250000.0,2017,petrol,60000,814,21.1
bangalore,automatic,1,mahindra,mahindra thar,2021,lx 4-str hard top at bsvi,1773999.9999999998,2021,petrol,24000,1997,15.199999999999998
bangalore,manual,2,hyundai,hyundai venue,2020,sx opt sport imt,1073000.0,2020,petrol,30535,998,18.0
bangalore,manual,2,maruti,maruti alto k10,2017,vxi optional,349000.0,2017,petrol,20229,998,23.95
bangalore,manual,1,maruti,maruti celerio,2018,vxi,484999.99999999994,2018,petrol,35800,998,21.63
bangalore,manual,1,maruti,maruti wagon r,2021,vxi opt 1.2,591000.0,2021,petrol,11453,1197,20.52
bangalore,manual,1,hyundai,hyundai i20,2016,sportz 1.2,657000.0,2016,petrol,35410,1197,18.6
bangalore,manual,1,maruti,maruti alto,2009,lxi bsiii,210000.0,2009,petrol,50000,796,19.7
bangalore,automatic,1,hyundai,hyundai grand i10,2018,1.2 kappa magna at,591000.0,2018,petrol,49948,1197,18.9
bangalore,manual,2,volkswagen,volkswagen polo,2014,diesel highline 1.2l,509999.99999999994,2014,diesel,77000,1199,22.07
bangalore,manual,1,hyundai,hyundai i20,2017,sportz 1.2,658000.0,2017,petrol,48285,1197,18.6
bangalore,manual,1,renault,renault kwid,2021,climber 1.0 mt opt,513999.99999999994,2021,petrol,19062,999,21.74
bangalore,automatic,2,hyundai,hyundai i10,2011,sportz at,330000.0,2011,petrol,70000,1197,16.95
bangalore,automatic,2,mercedes-benz,mercedes-benz e-class,2015,e250 cdi avantgrade,2250000.0,2015,diesel,120000,2143,13.0
bangalore,manual,1,citroen,citroen c3,2022,puretech 110 feel,950000.0,2022,petrol,10000,1199,19.3
bangalore,manual,3,volkswagen,volkswagen polo,2014,1.2 mpi highline,495000.0,2014,petrol,80000,1198,16.47
bangalore,manual,2,fiat,fiat palio,2007,1.1 slx,110000.00000000001,2007,petrol,80000,1108,15.5
bangalore,manual,1,toyota,toyota etios,2011,g,330000.0,2011,petrol,87000,1496,17.6
bangalore,automatic,1,volkswagen,volkswagen vento,2016,1.5 tdi highline at,775000.0,2016,diesel,80000,1498,22.15
bangalore,manual,2,maruti,maruti wagon r,2010,vxi bs iv,260000.0,2010,petrol,110000,998,18.9
bangalore,automatic,3,honda,honda city,2009,1.5 s at,300000.0,2009,petrol,90000,1497,16.8
bangalore,automatic,1,maruti,maruti swift,2019,amt vxi,650000.0,2019,petrol,30000,1197,21.21
bangalore,manual,1,maruti,maruti alto k10,2016,vxi,375000.0,2016,petrol,56276,998,23.95
bangalore,manual,1,hyundai,hyundai i20,2016,magna 1.2,647000.0,2016,petrol,27103,1197,18.6
bangalore,manual,2,ford,ford figo,2011,diesel exi,245000.00000000003,2011,diesel,80000,1399,20.0
bangalore,automatic,1,maruti,maruti ignis,2017,1.2 amt delta bsiv,591000.0,2017,petrol,46507,1197,20.89
bangalore,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa sportz bsiv,575000.0,2018,petrol,30000,1197,18.9
bangalore,manual,1,maruti,maruti swift dzire,2017,vxi 1.2,659000.0,2018,petrol,39070,1197,21.21
bangalore,manual,1,toyota,toyota etios,2019,1.4 gd,720000.0,2019,diesel,120000,1364,23.59
bangalore,manual,1,maruti,maruti baleno,2020,delta,733000.0,2020,petrol,22438,1197,21.01
bangalore,automatic,2,maruti,maruti baleno,2020,1.2 cvt alpha,867000.0,2020,petrol,21225,1197,21.4
bangalore,automatic,1,honda,honda jazz,2019,vx cvt,850000.0,2019,petrol,28737,1199,18.2
bangalore,manual,1,renault,renault kiger,2021,rxz turbo,919999.9999999999,2021,petrol,20000,999,20.5
bangalore,manual,1,hyundai,hyundai i20,2019,diesel magna,720000.0,2019,diesel,30000,1396,22.54
bangalore,manual,3,chevrolet,chevrolet spark,2009,1.0 ls,120000.0,2009,petrol,70000,995,18.0
bangalore,automatic,2,mercedes-benz,mercedes-benz c-class,2010,220 cdi at,650000.0,2010,diesel,120000,2143,14.84
bangalore,manual,2,hyundai,hyundai i20,2012,sportz 1.2,350000.0,2012,petrol,80000,1197,18.5
bangalore,manual,2,volkswagen,volkswagen polo,2010,diesel trendline 1.2l,360000.0,2010,diesel,100000,1199,22.07
bangalore,automatic,1,audi,audi a6,2013,2.0 tdi premium plus,1600000.0,2013,diesel,80000,1968,17.68
bangalore,manual,3,maruti,maruti estilo,2009,lxi,200000.0,2009,petrol,40000,1061,19.5
bangalore,manual,1,skoda,skoda octavia,2018,2.0 tdi mt style,1600000.0,2018,diesel,70000,1968,21.0
bangalore,manual,2,hyundai,hyundai i20,2013,magna optional 1.4 crdi,381000.0,2013,diesel,90106,1396,21.9
bangalore,manual,1,skoda,skoda superb,2009,elegance 1.8 tsi,400000.0,2009,petrol,50000,1798,13.7
bangalore,automatic,1,maruti,maruti celerio,2016,vxi amt,389000.0,2016,petrol,138175,998,26.68
